,sunlight_hours,soil_moisture_index,soil_health_index,growth_stage,disease_severity,yield_category,soil_temperature,soil_nitrogen,drip,flood,sprinkler,East,North,South,West
3617,0.2458286282859833,3.8305270302707126,2.2394929472762786,0,0.0,1.0,24.77,6.94,False,True,False,False,False,True,False
3618,4.011241102084168,2.569217915505989,2.410117826045937,1,0.0,0.0,19.4,9.75,False,False,True,True,False,False,False
3619,2.193205123490946,3.20624546546018,2.2356945590902306,2,0.0,1.0,24.96,5.5,True,False,False,False,False,True,False
3620,6.733511231678895,6.156943562550079,3.630840964950202,2,0.0,2.0,22.69,7.1,True,False,False,False,True,False,False
3622,3.8932895660636087,4.456384431297056,3.2472038354757,1,1.0,2.0,25.38,10.86,True,False,False,True,False,False,False
3624,1.064173141902805,4.178190351082883,2.475531364421148,1,0.0,0.0,29.49,7.02,True,False,False,True,False,False,False
3625,2.242641151896008,5.0407403663593735,2.408570967629355,1,1.0,1.0,22.41,4.51,False,False,True,False,False,False,True
3626,0.3833485041822289,4.087927676367467,4.281879450492607,2,0.0,1.0,31.88,16.42,False,False,True,True,False,False,False
3627,4.163420180775882,2.690673774560479,1.6431159220360074,2,1.0,0.0,22.11,2.42,True,False,False,False,False,True,False
3628,4.168325772259308,2.003456349538592,1.7431381491679934,0,0.0,0.0,20.04,8.28,True,False,False,False,True,False,False
3629,4.726773837392894,2.333750764343026,1.1632721851407988,1,1.0,0.0,25.77,4.81,False,False,True,False,False,False,True
3630,3.3445975250409434,2.350530717262555,1.429811032960475,3,0.0,1.0,22.74,7.6,True,False,False,True,False,False,False
3631,4.968125910139914,4.202671399801199,2.7707439924417456,1,1.0,1.0,20.46,8.8,True,False,False,False,False,False,True
3632,11.468217895583331,4.130419191697746,2.7319468258166975,2,0.0,1.0,19.39,8.2,True,False,False,False,True,False,False
3633,6.819986492983431,4.272923436284132,2.2466067838507717,1,0.0,0.0,28.83,7.04,True,False,False,False,True,False,False
3634,5.5902477936999295,3.1279031700288003,3.0248746250227616,1,0.0,2.0,22.44,12.57,False,True,False,True,False,False,False
3635,3.043141501783283,3.859125846130724,1.9808245863132643,1,0.0,1.0,24.26,5.83,True,False,False,True,False,False,False
3636,6.56200520233106,3.4426348499371766,2.3249241962457887,1,1.0,1.0,21.21,8.45,True,False,False,False,True,False,False
3637,2.204852371151041,6.6339672880120695,3.179239649015379,3,0.0,1.0,25.69,5.32,True,False,False,False,False,True,False
3638,7.4367794720720894,5.91837900720867,4.30659546757494,2,1.0,0.0,32.23,10.91,True,False,False,False,False,True,False
3639,1.4160634004635209,5.513960390711281,3.010309802657652,0,0.0,1.0,20.87,6.64,True,False,False,False,False,True,False
3640,2.279540694727737,3.725846377154747,1.8043025968644784,2,0.0,0.0,21.98,5.81,True,False,False,False,True,False,False
3641,1.7434326104058844,3.614635069869767,1.768102056580805,2,0.0,0.0,27.5,5.19,False,False,True,False,False,False,True
3642,3.604932133565717,4.65584076646165,3.468006483554072,2,0.0,2.0,25.47,10.39,True,False,False,True,False,False,False
3643,2.0273264526352337,9.426675924450688,5.185971852745718,2,0.0,2.0,19.69,7.19,False,False,True,True,False,False,False
3644,3.0106964233487785,4.199601335482655,2.7690954643200083,3,0.0,1.0,21.71,8.7,True,False,False,False,False,False,True
3645,5.068684500341096,4.417377413915193,1.985459283386354,1,0.0,1.0,24.64,2.94,True,False,False,False,True,False,False
3646,2.510343669804041,2.8771126798998683,2.356084082622089,1,0.0,0.0,14.97,9.55,False,False,True,False,True,False,False
3647,3.105591129627614,2.4650945016552366,1.8377197678439332,2,0.0,0.0,19.36,8.74,False,False,True,True,False,False,False
3648,5.895159542130555,6.0682201905792015,3.5496886864574795,2,0.0,2.0,27.98,7.55,True,False,False,False,False,True,False
3649,5.791560128225628,4.058568232720345,2.7235033183127757,0,0.0,1.0,27.75,10.11,True,False,False,False,False,True,False
3650,6.610152119238009,2.535426094468786,1.4973842422092112,2,0.0,1.0,21.75,6.12,True,False,False,False,True,False,False
3652,5.468812539190754,6.183409828380286,3.963032892293918,0,0.0,2.0,23.0,8.01,True,False,False,False,False,True,False
3653,6.488699284845681,4.983017374380146,3.445531936846948,2,0.0,2.0,24.09,8.02,False,True,False,False,False,False,True
3654,2.5149696621699342,3.502197952911281,1.550708435942055,1,0.0,0.0,28.01,4.43,True,False,False,False,False,True,False
3655,1.6726604634246358,4.744939957361316,3.0619251775629124,0,0.0,1.0,27.64,6.53,False,True,False,False,False,True,False
3656,1.7234827107949915,3.675249917170676,3.5306748458100747,1,0.0,2.0,21.12,14.58,True,False,False,False,False,True,False
3657,5.318669211495099,2.83257201596858,1.0889792205463869,0,0.0,0.0,23.04,3.8,False,False,True,False,False,True,False
3658,1.112792101361631,3.3824394608155828,2.4580975670641374,1,1.0,0.0,26.32,7.76,False,False,True,False,False,True,False
3659,1.8178426553545528,3.976057408556597,3.3776145573217247,2,0.0,1.0,29.13,11.2,True,False,False,False,False,True,False
3660,3.696850782110537,4.211992179839898,3.4804918072674003,3,0.0,2.0,26.42,11.32,True,False,False,False,False,True,False
3661,4.494433405334352,2.373425240975181,1.2258302715319382,1,0.0,0.0,21.89,6.0,False,False,True,False,False,False,True
3662,8.85232300373555,4.990195560073779,3.1936197338114627,3,0.0,2.0,23.19,14.33,True,False,False,False,False,True,False
3663,2.7992131226862327,4.008777052600923,3.173635884394282,1,0.0,0.0,17.75,11.18,False,False,True,True,False,False,False
3664,2.4701909844943915,4.567744332360593,2.641918623828188,1,0.0,1.0,19.17,5.75,False,False,True,True,False,False,False
3665,4.604724599151281,4.842229537859192,3.731174156279098,1,0.0,2.0,21.84,11.57,True,False,False,True,False,False,False
3666,2.2169471046652127,2.210079064799746,1.671176353370575,3,0.0,0.0,23.0,8.01,False,False,True,False,True,False,False
3667,4.618881177091518,5.130039261088548,2.5646668471283487,0,0.0,2.0,21.62,5.73,True,False,False,False,False,True,False
3668,1.6033416772156697,3.49852233872788,2.8461708540274127,2,0.0,0.0,29.42,8.62,False,False,True,False,False,True,False
3669,5.738773791866474,4.16313905712919,2.444769527555461,1,0.0,1.0,19.3,7.16,True,False,False,False,True,False,False
3670,8.001540966933012,4.837466324935913,3.542663493922707,1,1.0,2.0,28.31,9.93,True,False,False,False,False,False,True
3672,3.2740719043078625,3.368979150731461,2.137358964557772,0,0.0,0.0,20.11,7.87,False,False,True,False,True,False,False
3673,4.704000888976844,5.107385755839372,3.4707936196460305,2,0.0,1.0,18.51,9.48,True,False,False,False,False,True,False
3674,4.390845654755156,2.5664073421236795,1.491107273651748,0,0.0,0.0,29.68,6.63,False,False,True,False,False,True,False
3675,3.696850782110537,2.2420801202242635,2.408828513218878,2,0.0,1.0,19.71,11.59,False,False,True,False,False,True,False
3676,2.7879288250059653,3.3059523576172825,2.258302059652993,2,1.0,0.0,21.76,9.18,False,True,False,False,True,False,False
3677,6.756043880192772,3.486154585265008,2.4397577322159627,2,1.0,1.0,27.08,9.34,False,False,True,True,False,False,False
3678,5.2703995986020304,4.05353718664287,2.288788148269912,2,0.0,2.0,26.01,5.11,True,False,False,False,True,False,False
3679,3.711894424623182,1.812602453722875,1.6648291194993827,1,0.0,0.0,15.49,7.6,True,False,False,False,False,False,True
3680,3.78041252816702,4.219107727908596,2.48880305210394,0,0.0,2.0,25.0,8.58,True,False,False,False,True,False,False
3681,1.9427985050983556,2.650092105664933,2.324161912725996,1,1.0,0.0,18.53,10.46,False,False,True,False,False,False,True
3682,3.198837374451198,4.250663968565697,2.740132303367141,1,0.0,1.0,20.35,8.28,False,False,True,False,False,True,False
3683,4.766866534802224,5.187884011847167,3.051120930555966,1,0.0,2.0,26.63,5.7,True,False,False,True,False,False,False
3684,9.379218326694913,3.3885008538851378,1.91333731560433,0,0.0,1.0,22.62,5.9,True,False,False,False,False,False,True
3685,1.1999926425424174,3.4737565037357188,2.7335704046606093,3,0.0,1.0,23.2,10.01,True,False,False,False,True,False,False
3686,3.678349495599113,1.8752275382861217,1.557897806655841,2,0.0,1.0,24.34,8.01,False,False,True,True,False,False,False
3687,1.13846196271497,2.85654110937017,1.8451922094203677,1,0.0,0.0,28.75,6.43,False,False,True,False,False,True,False
3688,2.353655464995536,4.239151192147628,2.83643102240776,1,0.0,0.0,23.0,8.01,False,False,True,False,True,False,False
3689,6.715847172085963,5.192455531989935,2.7944442498514714,1,0.0,1.0,18.57,7.16,False,True,False,True,False,False,False
3690,3.696850782110537,3.535881186279542,2.2393366092602416,1,0.0,1.0,22.63,5.57,False,False,True,False,True,False,False
3691,1.750498693417291,3.465452083781757,3.000776646462164,1,1.0,2.0,21.47,8.8,True,False,False,False,False,False,True
3692,5.498626600546992,2.501535123031277,1.8572872370819977,3,0.0,1.0,22.88,10.66,False,False,True,False,False,False,True
3693,2.335457089552829,9.34576072581887,5.5324214385249535,1,0.0,2.0,22.92,7.62,True,False,False,True,False,False,False
3694,4.331805872920985,4.63704952814064,2.3492478061750712,1,1.0,0.0,21.25,5.36,True,False,False,False,True,False,False
3695,4.3758023657046605,5.190322526753025,3.533515900035628,2,0.0,2.0,29.34,12.56,True,False,False,False,False,True,False
3696,6.176066618818223,5.812469110697907,2.778654098926134,1,0.0,2.0,20.11,4.97,True,False,False,False,False,True,False
3697,5.537704349870115,3.4942895384493524,2.390365180078277,3,0.0,2.0,24.39,11.7,True,False,False,True,False,False,False
3698,3.696850782110537,3.6886714940605785,2.4883727660071755,1,0.0,0.0,29.38,8.52,False,False,True,False,False,True,False
3700,0.7784681598177212,2.1832239271620213,2.0112208550278927,1,0.0,1.0,20.65,9.98,False,False,True,False,True,False,False
3701,1.498558123947883,3.801710224353859,1.834845758730822,3,0.0,0.0,20.08,6.16,False,False,True,False,True,False,False
3702,5.009167814367871,4.568943671808313,2.459196137272038,2,0.0,1.0,23.94,6.29,False,False,True,False,False,False,True
3703,3.607363342004551,2.8526965788988585,1.6897948982919204,3,0.0,0.0,20.49,7.61,True,False,False,True,False,False,False
3704,3.696850782110537,2.393255943042626,1.6189187921762085,1,0.0,0.0,30.71,6.96,True,False,False,False,False,True,False
3705,1.1758527599716004,2.959945990804744,2.479367432832261,0,1.0,0.0,18.36,9.95,True,False,False,False,True,False,False
3706,2.882710535393564,4.742638157665945,2.773668104686771,1,1.0,0.0,19.69,6.51,True,False,False,False,False,True,False
3707,4.858239497460917,3.229564908410929,2.2482163675928595,0,0.0,2.0,21.06,10.68,True,False,False,False,False,True,False
3708,5.098958659949691,3.9205261609177873,3.239329581479955,1,0.0,2.0,24.08,10.59,True,False,False,False,False,True,False
3709,4.449922080147151,3.5720159500851523,1.904625409635541,1,0.0,1.0,21.6,5.34,False,False,True,False,False,False,True
3710,3.93100783442561,4.989652173527278,3.151869309104989,2,0.0,2.0,21.8,8.4,False,False,True,True,False,False,False
3711,4.8296175308534135,4.345557976338163,2.8474695965983665,1,0.0,2.0,25.35,12.9,True,False,False,False,True,False,False
3712,5.542496628381713,2.384607326955225,2.1568813846404886,3,0.0,1.0,20.98,10.2,False,False,True,False,False,True,False
3713,2.11103148683842,3.756481154696988,2.5311538437089482,2,0.0,0.0,16.96,2.4,True,False,False,False,True,False,False
3714,6.767236368462796,5.313482673731047,3.191980408728472,0,0.0,2.0,27.2,6.97,False,False,True,False,False,True,False
3715,6.896708893767635,2.795600954421753,1.302443633136554,2,0.0,1.0,21.42,4.44,False,False,True,False,True,False,False
3716,4.427852479133969,4.628401316428233,3.4238541507621747,1,0.0,2.0,21.32,10.84,False,False,True,False,False,True,False
3717,7.330655560122789,2.5052990236427424,1.2016649205696748,0,0.0,1.0,23.24,6.4,False,True,False,True,False,False,False
3718,3.696850782110537,5.105418085273154,3.195438556459909,3,0.0,2.0,21.81,8.42,True,False,False,True,False,False,False
3719,4.250185914198315,3.941906080992687,3.297961822243604,1,0.0,2.0,20.29,10.29,False,False,True,False,False,False,True
3720,2.251961664679321,2.6616362427392706,1.7030631491855237,1,1.0,0.0,29.46,7.06,False,False,True,True,False,False,False
3721,6.496562849972031,2.3986766447567742,2.990043424765573,3,0.0,2.0,21.28,15.37,False,False,True,True,False,False,False
3722,4.706414437646958,4.286490754743712,2.651480260537609,1,0.0,2.0,20.38,7.71,True,False,False,False,False,True,False
3723,6.996693830405444,5.535861392113064,3.080548187831857,3,0.0,2.0,22.36,7.03,True,False,False,True,False,False,False
3724,3.458628850947446,2.6347318115691207,2.7312468935618512,1,0.0,2.0,21.25,12.41,True,False,False,False,False,True,False
3725,3.2923061207092044,3.139334636627237,2.4307393003279527,1,1.0,0.0,28.09,9.91,False,False,True,False,False,False,True
3726,3.8245095219276033,7.035311338441041,4.141096063490211,2,1.0,2.0,22.17,8.14,False,True,False,True,False,False,False
3727,2.4294863052402595,4.752154751174912,2.0819205365515785,2,1.0,0.0,20.0,3.57,True,False,False,True,False,False,False
3728,4.483421261003513,3.128490926423715,2.4198861566214,1,0.0,1.0,28.29,9.02,False,False,True,True,False,False,False
3729,2.7741513700240565,2.4689962086073645,1.2355386694321606,1,0.0,0.0,22.65,5.13,True,False,False,False,False,True,False
3731,1.406885240363961,5.986921497870744,3.513915992153499,2,2.0,1.0,20.67,7.17,True,False,False,False,False,False,True
3732,5.482539604468831,2.832131354721656,1.3971059599686484,1,0.0,0.0,21.35,5.36,False,False,True,False,False,False,True
3733,0.9042981763753,5.875891917215255,3.1121180843085843,3,0.0,2.0,22.67,4.93,True,False,False,False,False,False,True
3734,2.2126899462894865,3.7305121273601567,2.579086276768217,1,0.0,1.0,26.9,8.13,True,False,False,True,False,False,False
3735,5.097360024654865,7.610681836616817,3.237486819722603,0,0.0,2.0,28.16,1.21,False,True,False,False,True,False,False
3736,4.68113910799733,3.29199395639779,1.666235782865289,1,0.0,0.0,16.52,4.15,True,False,False,False,False,False,True
3737,4.036877004683825,4.1178424277173695,3.593548582089708,0,0.0,2.0,22.07,13.26,False,False,True,False,False,False,True
3738,1.4337619983696297,5.59688654047669,3.840986540430407,1,0.0,2.0,22.54,5.4,False,True,False,True,False,False,False
3739,2.4458203861393777,7.796586358539228,4.308055510703132,1,1.0,0.0,16.18,5.76,False,True,False,True,False,False,False
3740,3.597693341865236,4.251466889839697,3.217844385371025,2,0.0,2.0,23.21,8.32,True,False,False,True,False,False,False
3741,7.265316302992431,6.214004047842353,3.6348023352790015,2,0.0,2.0,20.14,7.1,False,False,True,False,False,False,True
3742,6.031893218500382,6.161184941304182,3.741206232054768,1,0.0,2.0,22.62,7.5,False,False,True,False,False,True,False
3743,6.8052809928401725,2.8533229348605245,1.1907433432043548,2,0.0,0.0,17.41,4.74,True,False,False,False,True,False,False
3744,1.308756483707783,2.2437068617814373,2.4908668497430537,2,0.0,1.0,21.35,11.02,True,False,False,False,True,False,False
3745,3.696850782110537,6.535444277736842,3.985784156955861,1,0.0,2.0,25.38,6.74,False,False,True,False,False,True,False
3746,3.1785095262907705,3.634502196240202,2.3784209787297583,2,0.0,1.0,25.85,8.55,True,False,False,True,False,False,False
3747,3.4877317815533084,3.644514873113885,2.200147438878031,1,0.0,1.0,25.33,5.3,True,False,False,False,True,False,False
3748,2.7414917538474457,5.199380856623286,3.540366409161134,3,0.0,2.0,22.31,12.09,False,False,True,False,False,False,True
3749,3.696850782110537,2.73071602255132,2.980760614042635,0,0.0,2.0,21.08,11.58,True,False,False,False,False,False,True
3750,3.9766412619007463,3.276841461998913,2.9104434060018085,0,0.0,2.0,23.0,8.01,True,False,False,False,False,False,True
3751,1.5756254628189603,2.2206637134876703,2.6704836283731046,2,0.0,2.0,21.58,11.79,True,False,False,True,False,False,False
3752,2.7213266529279267,4.9539135925799975,3.6118585066733857,3,0.0,2.0,26.95,9.24,False,False,True,True,False,False,False
3753,3.346688462496245,2.272671584762774,1.886421510675235,1,0.0,1.0,20.61,8.35,True,False,False,False,False,False,True
3755,2.5770363315266143,5.633541103402537,3.446674111117591,0,0.0,2.0,21.59,8.21,False,True,False,False,True,False,False
3756,2.571157033930763,3.903451695061307,2.295211834944923,1,0.0,1.0,23.84,5.57,True,False,False,False,True,False,False
3757,3.843620468141099,2.846896040208319,2.042735203327018,2,0.0,1.0,20.61,4.88,True,False,False,False,True,False,False
3758,2.558048453530329,2.962841244900769,1.969621908139429,3,0.0,0.0,24.26,6.92,True,False,False,True,False,False,False
3759,3.28107686735955,3.746272697846021,2.0505596738048077,1,0.0,0.0,20.72,4.19,True,False,False,False,False,True,False
3760,2.323835639353339,3.629218117382008,3.07910262409792,1,1.0,1.0,20.93,11.27,True,False,False,False,False,True,False
3761,2.462299593978946,4.905636268253897,3.615351223689832,2,0.0,2.0,20.28,10.22,False,False,True,False,True,False,False
3762,3.696850782110537,3.134808863581714,1.8100848191252956,1,0.0,0.0,23.11,7.48,False,False,True,True,False,False,False
3763,1.7879272186169373,3.9890151677407166,3.078062822617755,3,0.0,0.0,33.48,10.59,True,False,False,False,False,True,False
3764,1.859072712695912,5.054382233217972,3.1687123073505563,1,1.0,2.0,24.22,6.44,True,False,False,True,False,False,False
3765,6.561143510436905,1.917350191122218,2.241014085385054,2,0.0,1.0,24.6,11.15,True,False,False,False,False,True,False
3766,4.819455908356422,2.2766715917445786,0.4056843750045408,2,0.0,0.0,24.83,1.26,False,False,True,False,False,False,True
3767,7.377211681165005,4.438182473723392,2.941858477037397,1,0.0,2.0,21.35,7.92,True,False,False,False,False,True,False
3768,3.084244431077296,4.254419458084193,2.7985310745590617,3,0.0,0.0,17.3,8.19,True,False,False,False,True,False,False
3769,6.518004855119728,4.278247361078916,2.751675480417528,1,0.0,2.0,24.57,7.65,True,False,False,False,True,False,False
3770,6.697356048994252,3.413861743234353,2.81498831961923,3,0.0,2.0,22.92,9.75,False,False,True,True,False,False,False
3771,3.696850782110537,3.0706672090643408,2.9665365984214582,1,0.0,1.0,27.63,11.49,False,False,True,True,False,False,False
3772,3.696850782110537,2.355445076660593,2.544177743192655,0,0.0,0.0,18.28,10.88,False,False,True,False,True,False,False
3773,2.1636699900749226,4.008401897696139,2.6664273709684836,2,1.0,2.0,23.0,8.01,True,False,False,False,False,True,False
3774,3.696850782110537,2.112831252473001,1.6485654660842468,2,0.0,0.0,31.29,11.47,True,False,False,False,False,True,False
3775,3.643249032017087,3.393462822900689,2.693946043773797,1,0.0,1.0,26.21,8.78,True,False,False,True,False,False,False
3776,7.658778872643897,4.392307246360385,2.8943801615267124,2,0.0,2.0,22.31,8.84,True,False,False,True,False,False,False
3777,3.5980245969834392,1.8856936037214616,1.5710557026309788,1,0.0,1.0,25.48,7.46,False,False,True,False,False,True,False
3778,5.4208000698118095,3.55544018006904,2.297109565148578,2,0.0,2.0,22.04,10.83,False,False,True,False,False,True,False
3779,8.800729194817496,6.18239269073481,3.4019453299939544,0,0.0,0.0,16.34,6.52,False,True,False,False,False,False,True
3780,5.97464927865159,4.626806834688894,2.126939255841336,3,0.0,0.0,18.4,4.44,False,False,True,False,True,False,False
3781,1.3700645995347318,4.202254048831278,3.0929877294186587,1,0.0,1.0,20.51,9.72,True,False,False,False,False,True,False
3782,7.304476124197357,2.642631511437455,0.8908611570440323,0,0.0,0.0,26.62,2.98,False,False,True,False,False,False,True
3783,3.696850782110537,6.409824370879764,2.608338637447,0,0.0,1.0,20.38,2.79,False,True,False,False,True,False,False
3784,3.696850782110537,5.534530898453195,4.407701129813527,2,0.0,2.0,24.81,12.28,False,True,False,False,False,True,False
3785,3.9914690684718312,3.684206819254313,1.990331814004216,0,0.0,1.0,25.67,5.81,True,False,False,False,False,False,True
3786,1.060735358189116,7.64442516627608,5.5258365968398335,0,0.0,2.0,24.13,12.13,False,True,False,False,False,True,False
3787,3.763248081980058,3.156480043362345,2.2089720903383965,1,0.0,1.0,22.44,4.41,False,False,True,False,True,False,False
3788,2.517715813816697,2.274908597675455,1.7746870030435,1,0.0,0.0,27.12,7.95,False,False,True,False,False,True,False
3789,1.158933502426632,1.9789192109181148,2.292792741377733,2,0.0,1.0,21.04,12.8,False,False,True,True,False,False,False
3790,4.033116428488933,2.4716002821959018,1.5511927919044102,0,0.0,0.0,27.28,7.36,True,False,False,False,True,False,False
3791,6.13780986183353,3.455654249426005,2.3696192432385406,1,0.0,0.0,15.63,5.75,True,False,False,True,False,False,False
3792,1.1604777277102416,2.6178379174128166,1.5880326217808207,2,0.0,0.0,21.05,7.08,False,False,True,False,True,False,False
3793,3.581697945403633,2.1866864508181827,1.7420587383113937,2,0.0,0.0,19.72,8.17,False,False,True,True,False,False,False
3794,1.6293763708877642,1.9709979698582163,1.7980777392698295,1,1.0,0.0,33.03,8.97,True,False,False,False,True,False,False
3795,3.816987242375962,3.1658111662634334,2.002446293566893,0,0.0,1.0,23.01,3.08,True,False,False,True,False,False,False
3796,4.604555019255789,1.238345804538588,0.4886526092965033,2,2.0,0.0,20.6,6.87,False,False,True,False,False,False,True
3797,2.054433079599148,3.1114659403478897,1.881668898275882,2,2.0,0.0,20.73,5.21,False,False,True,False,True,False,False
3798,2.61689027753798,5.814562982559131,3.580278734619045,0,0.0,2.0,21.23,8.29,False,False,True,False,False,False,True
3799,6.724733001339928,4.323764927677139,2.8781676376881378,1,0.0,1.0,19.6,7.08,False,True,False,False,False,False,True
3800,3.5099402631848857,8.211890278700142,3.8390931944911526,1,0.0,1.0,18.54,3.51,True,False,False,False,True,False,False
3802,3.107390614475361,5.740230613596695,2.3723713292999404,2,0.0,1.0,23.0,8.01,True,False,False,False,False,True,False
3803,5.139059427354569,4.640455467204377,2.648411025416657,2,0.0,1.0,22.41,6.71,True,False,False,False,False,True,False
3805,7.8776401980757536,4.258660010707029,3.642374096092442,0,0.0,2.0,27.88,12.88,False,False,True,False,True,False,False
3806,3.919282936762409,4.084762669990722,2.784912959516838,1,0.0,1.0,20.49,7.95,False,True,False,False,True,False,False
3807,3.963681628686869,2.244972221782947,1.7795067404445322,0,0.0,0.0,17.86,8.73,True,False,False,True,False,False,False
3808,5.393005922278499,3.191479240908432,2.072535491610463,1,1.0,1.0,26.22,6.78,True,False,False,True,False,False,False
3809,1.0503461542130357,4.322258554333292,2.3823687024451345,2,0.0,1.0,24.21,4.69,False,False,True,True,False,False,False
3810,5.1682083476995215,2.559879679809924,2.2807852699488804,2,0.0,1.0,24.94,9.59,True,False,False,True,False,False,False
3811,2.9820213142635854,4.039526901331033,2.4426057300262656,3,0.0,2.0,21.32,6.92,False,True,False,False,False,True,False
3812,3.7904178652077367,4.223075914750187,3.0207945714261037,1,1.0,0.0,16.72,8.92,True,False,False,False,False,False,True
3813,1.6866456814618394,2.7295589207720967,2.374179262926062,1,1.0,0.0,19.7,9.75,True,False,False,False,False,False,True
3814,2.711565817553688,2.679222028845112,1.8537242061983763,2,0.0,0.0,25.17,7.54,True,False,False,True,False,False,False
3815,1.3669124726378583,3.3334811013778736,2.3609541352670456,2,1.0,0.0,22.73,8.79,True,False,False,False,False,True,False
3816,4.021294491036082,4.420759287197868,1.937027855926816,3,0.0,1.0,21.1,3.91,False,False,True,True,False,False,False
3817,3.696850782110537,4.074295596009745,2.5545124839120854,1,0.0,1.0,26.2,5.85,False,False,True,False,True,False,False
3819,0.7625866384637705,7.011996810058106,4.832242504195205,2,1.0,2.0,26.22,9.35,False,False,True,False,False,True,False
3820,3.696850782110537,3.078267631175353,2.417372168134707,1,1.0,1.0,23.1,11.13,False,False,True,False,False,True,False
3821,7.668441052686304,4.093488598024801,3.3036153353535718,1,1.0,2.0,20.82,9.11,False,False,True,True,False,False,False
3822,2.4234265979090197,3.677261450530743,2.2016007862763374,3,0.0,0.0,11.5,7.99,False,False,True,False,True,False,False
3823,4.01180090923421,5.801867512926461,3.799422703662708,1,0.0,2.0,22.8,8.93,False,True,False,True,False,False,False
3824,1.2902618417099008,5.296081835980783,3.613498095798951,1,0.0,2.0,25.92,8.17,False,True,False,False,False,True,False
3825,4.343009897763368,1.9275967894660668,1.5491003768555347,2,0.0,2.0,25.08,16.13,True,False,False,False,False,True,False
3826,2.4021392217213653,5.082027719477211,3.4691347779140247,2,0.0,1.0,17.72,7.91,False,True,False,False,True,False,False
3827,3.2852354109088635,4.773474801876738,3.777758747204458,1,0.0,1.0,20.33,9.21,True,False,False,False,True,False,False
3828,5.393401274136735,3.8761260799056174,2.4899599242368584,3,0.0,1.0,21.59,7.01,False,True,False,False,False,False,True
3829,6.028314028830662,8.362557782034528,4.5097136201422,2,0.0,2.0,23.0,8.01,False,True,False,False,False,True,False
3830,2.074710153511691,2.2276111300171784,2.212092807609553,1,0.0,1.0,23.27,10.22,False,False,True,False,False,True,False
3831,6.313906058390951,3.520308739421716,3.012751038635624,0,0.0,1.0,28.4,9.13,True,False,False,True,False,False,False
3832,2.2549659203438703,4.46939260914061,2.5649338589479385,1,0.0,1.0,20.4,6.41,True,False,False,True,False,False,False
3833,6.531111248478629,2.146657884021408,2.405632310250728,1,1.0,0.0,17.73,10.74,False,False,True,False,True,False,False
3834,4.600456919628519,5.038892247020552,2.345240662877249,2,0.0,1.0,24.19,6.33,True,False,False,True,False,False,False
3835,2.236041019427876,5.496733567820805,3.43744005935298,3,0.0,2.0,20.25,7.38,False,True,False,True,False,False,False
3836,2.770957522399377,2.317230927424332,1.0125426708634635,1,0.0,0.0,20.45,3.84,False,False,True,True,False,False,False
3837,1.1512493732924407,3.8316672196539656,2.180779476678532,0,0.0,1.0,21.86,7.02,True,False,False,False,True,False,False
3838,4.201506202237641,3.603685680393549,1.6980660182189582,1,0.0,0.0,20.15,4.5,True,False,False,False,True,False,False
3839,3.260616608339676,4.996551675300473,3.5458906023619767,1,0.0,2.0,21.77,11.11,False,True,False,False,True,False,False
3840,6.694523666043825,2.9690096507929336,2.1194978619589206,2,2.0,0.0,21.97,7.35,False,False,True,False,True,False,False
3841,3.085096349406924,4.734791117688468,3.886397004667655,1,0.0,1.0,16.91,12.08,True,False,False,True,False,False,False
3842,3.7964256132650314,2.490540834376243,1.8513836493568656,1,0.0,0.0,28.95,6.43,False,False,True,False,False,True,False
3843,3.594483104422822,2.4248685573661564,2.2013268623483624,0,0.0,1.0,22.58,11.83,False,False,True,False,True,False,False
3844,3.6326701423185663,7.2652882015855464,5.102742401404177,1,0.0,1.0,15.92,8.55,False,True,False,False,True,False,False
3845,2.604587395592558,4.130419191697746,2.7319468258166975,1,0.0,0.0,13.53,8.56,True,False,False,False,True,False,False
3846,4.416443716226111,3.752308873985069,2.645455494279911,2,0.0,2.0,28.9,9.16,False,False,True,False,False,True,False
3847,7.509403873949364,3.117024578615218,2.18778574489313,2,0.0,0.0,17.71,5.16,True,False,False,False,False,False,True
3848,3.8638237714618375,4.681335628026806,2.311118278671793,0,1.0,1.0,19.28,5.25,False,True,False,True,False,False,False
3849,1.0006571279365306,4.828509105359728,2.377788973462848,1,0.0,0.0,21.53,5.04,False,True,False,False,False,True,False
3850,4.133840454518674,2.3531476496901487,1.9280640961714823,1,0.0,1.0,22.25,9.16,False,False,True,False,False,True,False
3851,3.0000147312011776,4.09865166466506,2.149301991026365,1,0.0,0.0,28.39,4.57,True,False,False,True,False,False,False
3852,3.696850782110537,7.363895071108595,4.702216580576504,2,0.0,2.0,20.68,8.22,True,False,False,False,False,True,False
3853,2.9978339207165456,2.6744130436491624,2.7880563007207737,2,0.0,1.0,19.1,12.33,True,False,False,False,True,False,False
3854,3.696850782110537,4.059255897011529,4.436165373569248,0,0.0,2.0,23.03,14.15,True,False,False,False,False,True,False
3855,3.197869362387957,2.532525937336436,2.166036580275391,2,0.0,0.0,17.64,10.14,False,False,True,True,False,False,False
3856,5.372078546828762,2.1561322835676724,1.969914574282766,1,1.0,1.0,23.7,8.2,True,False,False,True,False,False,False
3857,4.395173728279578,1.8305025301093685,1.5707279237919742,1,0.0,1.0,22.46,8.9,True,False,False,False,False,False,True
