,sunlight_hours,soil_moisture_index,soil_health_index,irrigation_type,region,crop_variety,growth_stage,disease_severity,certification_level,yield_category,soil_temperature,soil_nitrogen
5722,1.469039910515018,3.2636099695190897,2.3304069502229305,sprinkler,South,Var_16,Flowering,No Disease,ISO9001,Medium,20.15,8.44
5723,6.910325559776344,1.0858210222150426,1.2857360885862312,sprinkler,West,Var_14,Vegetative,No Disease,ISO9001,Low,27.91,8.77
5724,4.71514387347732,,2.5555525737582774,drip,East,Var_08,Maturity,No Disease,ISO9001,Medium,23.97,6.2
5725,,1.864601745495296,0.3330505346703596,drip,East,Var_20,Flowering,No Disease,ISO9001,Low,21.88,3.47
5726,3.505715613969226,,1.1686081943680449,sprinkler,West,Var_08,Seedling,No Disease,ISO9001,Low,,
5727,2.1506958066307478,3.100453147904462,2.548395303587157,sprinkler,South,Var_08,Flowering,No Disease,ISO9001,Medium,26.52,9.45
5728,2.759951839338948,5.252028579675129,3.340211933915721,drip,South,Var_18,Vegetative,No Disease,ISO9001,High,22.56,7.38
5729,5.967027491478447,3.110138105810048,3.1154979154419467,drip,South,Var_10,Vegetative,No Disease,ISO9001,High,22.64,12.32
5730,2.304212882480868,2.784650885404977,2.268468081538175,drip,North,Var_16,Flowering,Low,ISO9001,Low,16.09,10.56
5731,1.6127872256804758,,3.03313821041135,flood,North,Var_21,Vegetative,No Disease,ISO9001,High,22.27,6.99
5732,2.8342292031824123,3.535136272930055,1.690495156972397,sprinkler,West,Var_07,Vegetative,No Disease,ISO9001,Low,18.77,6.12
5733,6.688185110527974,3.9372001464372346,1.447359996997798,sprinkler,West,Var_15,Flowering,No Disease,ISO9001,Medium,,
5734,,3.347495888977708,2.6053507219503427,sprinkler,North,Var_35,Seedling,No Disease,ISO9001,High,26.39,9.02
5735,3.5374505726257506,8.406342713149298,4.42057831711409,drip,South,Var_33,Vegetative,Low,ISO9001,High,24.61,5.78
5736,3.064589198184213,1.7142418565054256,1.347807256144832,sprinkler,East,Var_02,Maturity,No Disease,ISO9001,Low,24.44,6.17
5737,6.229101228456976,4.705837711385482,4.486010174656593,sprinkler,East,Var_01,Flowering,Medium,ISO9001,High,25.46,16.68
5738,4.995405019152555,3.371221087254668,1.4886759709522908,drip,South,Var_33,Flowering,No Disease,ISO9001,Low,21.99,3.29
5739,1.81905054444487,3.098248393856413,1.8517728755580287,sprinkler,East,Var_06,Vegetative,No Disease,ISO9001,Low,17.78,5.99
5740,9.704086231970154,,1.2018923059375266,drip,East,Var_08,Flowering,No Disease,ISO9001,Low,21.28,3.05
5741,2.4178462066822703,2.7803037245282813,1.914282228598422,drip,East,Var_32,Vegetative,No Disease,ISO9001,Medium,24.09,5.74
5742,6.639204942118729,4.4060219873101465,2.626702927957373,sprinkler,North,Var_01,Seedling,No Disease,ISO9001,High,24.21,7.49
5743,4.773853303622565,7.810815190267054,4.382271581852692,flood,South,Var_19,Maturity,No Disease,ISO9001,High,27.23,6.24
5744,3.680590134073327,5.671807310797779,3.6552419811452985,flood,East,Var_02,Vegetative,Low,ISO9001,,29.64,8.41
5745,2.690471195566444,3.109174345960964,1.2919979167342712,sprinkler,East,Var_10,Maturity,No Disease,ISO9001,Low,22.18,4.1
5746,3.2057725008419213,5.024982266842906,2.803778226348727,flood,East,Var_02,Vegetative,No Disease,ISO9001,Medium,21.06,5.27
5747,2.138067230684514,2.14308154040507,2.1151084525740425,drip,South,Var_01,Vegetative,No Disease,ISO9001,Medium,25.6,9.81
5748,3.891183775450541,6.546277982764714,,sprinkler,South,Var_39,Vegetative,Low,ISO9001,High,23.52,4.42
5749,6.660140314661066,2.6293706318267014,1.7756568113412972,drip,North,Var_11,Maturity,No Disease,ISO9001,Low,19.6,7.14
5750,7.693123522077589,8.54998182310946,5.254972530733926,flood,North,Var_26,Flowering,No Disease,ISO9001,High,20.54,8.4
5751,1.587640456210101,2.4826677047578443,1.8086057644303404,sprinkler,West,Var_13,Flowering,No Disease,ISO9001,Low,27.92,7.01
5752,4.999622096136701,4.883496233841114,3.432233056109137,drip,South,Var_05,Vegetative,No Disease,ISO9001,High,23.03,8.33
5753,3.3098103996264268,4.2738716457463,2.197763312675868,sprinkler,South,Var_28,Vegetative,No Disease,ISO9001,Medium,,
5754,1.6791839902557055,3.540650152561392,2.4780816471046845,drip,North,Var_04,Flowering,No Disease,ISO9001,Medium,20.41,8.37
5755,5.923963839882958,4.563231265460307,2.8445065566782635,drip,South,Var_02,Maturity,No Disease,ISO9001,Low,29.59,7.34
5756,0.748521343166358,4.809131828871777,2.4441201481547523,drip,East,Var_18,Maturity,No Disease,ISO9001,,19.98,4.49
5757,3.2093863862466283,5.7147533309667295,2.8599950198280037,flood,North,Var_11,Seedling,No Disease,ISO9001,Medium,17.73,5.0
5758,3.009162139275261,5.269098893323585,3.0737603322401634,drip,West,Var_31,Vegetative,No Disease,ISO9001,High,21.07,8.53
5759,3.911399898691937,3.1839277308795424,2.1642444383805506,drip,North,Var_01,Maturity,,ISO9001,Low,16.42,9.7
5760,4.28374968069644,4.654821263877908,2.7345193509806403,drip,East,Var_05,Vegetative,Low,ISO9001,Low,28.51,6.99
5761,5.28654497585854,4.517189217710272,2.9198495217425213,drip,East,Var_31,Seedling,No Disease,ISO9001,High,26.06,7.02
5762,4.7504458034690575,2.7333200324393885,3.8947840245213583,drip,South,Var_06,Vegetative,No Disease,ISO9001,High,23.88,17.6
5763,,3.2198194272351905,2.0523762238345515,sprinkler,South,Var_31,Seedling,No Disease,ISO9001,Low,20.0,6.83
5764,1.30802771597371,3.819498158870012,2.7708738423881614,sprinkler,South,Var_20,Maturity,No Disease,ISO9001,Medium,28.04,8.88
5765,2.864064600502511,2.1067994294188868,1.2967741282392335,sprinkler,North,Var_10,Flowering,No Disease,ISO9001,Low,21.88,5.7
5766,2.621420852519378,3.761669033611771,1.767386660894808,drip,East,Var_29,Maturity,No Disease,ISO9001,Low,24.2,6.19
5767,3.301265024137127,3.310102608924036,2.4873043015581007,sprinkler,East,Var_23,Maturity,No Disease,ISO9001,Medium,21.64,8.92
5768,4.717365972790596,3.5653157025888498,,sprinkler,South,Var_11,Vegetative,No Disease,ISO9001,Low,17.81,9.02
5769,7.942934265612872,2.774044265710357,2.0762882149045594,sprinkler,South,Var_20,Maturity,No Disease,ISO9001,Low,18.24,8.81
5770,4.975491787045866,2.878680945217281,2.4213129568540848,sprinkler,South,Var_10,Vegetative,Low,ISO9001,Medium,27.23,10.01
5771,3.474667541400103,5.173618355631557,2.589531417373504,sprinkler,West,Var_37,Seedling,No Disease,ISO9001,Medium,20.88,5.52
5772,,3.326964806381683,2.2629171216518955,flood,South,Var_33,Flowering,No Disease,ISO9001,Medium,22.23,7.54
5773,3.984795779581056,,2.8079498131489347,flood,South,Var_01,Seedling,No Disease,ISO9001,Medium,21.47,10.32
5774,,4.321447457561636,2.3941675720021665,drip,East,Var_04,Vegetative,No Disease,ISO9001,Medium,22.03,6.44
5775,2.774001878257648,5.141645841013398,4.3362123761342914,sprinkler,East,Var_01,Maturity,No Disease,ISO9001,High,29.05,14.08
5776,0.3945040626289033,,6.003595450233048,flood,East,Var_03,Vegetative,No Disease,ISO9001,High,21.55,13.55
5777,5.973272750862678,4.145172489596993,1.3277453081801551,drip,West,Var_04,Seedling,No Disease,ISO9001,Low,18.73,2.93
5778,1.1944712688554588,4.239326487516625,3.556453675587823,sprinkler,East,Var_01,Flowering,No Disease,ISO9001,High,26.14,11.36
5779,9.0045324765359,6.422132554580054,3.186364887654552,drip,East,Var_31,Vegetative,Low,ISO9001,High,20.92,3.11
5780,4.365814601557266,2.610709581024816,2.158512130963274,sprinkler,East,Var_20,Flowering,No Disease,ISO9001,Medium,21.12,10.21
5781,3.7486055515623855,6.693264229866625,4.546835856378015,drip,West,Var_19,Maturity,No Disease,ISO9001,High,22.29,10.26
5782,3.986381469680522,9.699716138999076,6.184371167565418,flood,North,Var_02,Vegetative,No Disease,ISO9001,High,23.4,10.65
5783,0.5552037080419655,3.258431225808735,2.1167492246483004,sprinkler,East,Var_19,Vegetative,No Disease,ISO9001,Low,21.51,5.72
5784,,4.262054191512773,3.3344814616990086,flood,West,Var_14,Maturity,No Disease,ISO9001,High,23.53,10.16
5785,3.4155789685315696,7.300174762329398,4.325211468320644,flood,North,Var_20,Vegetative,No Disease,ISO9001,High,20.25,9.18
5786,2.842014987593924,4.4629707469426165,2.766244206984512,drip,East,Var_08,Flowering,No Disease,ISO9001,Medium,22.54,8.24
5787,4.4423444061088455,4.32549485601595,3.68826163153904,drip,West,Var_15,Maturity,,ISO9001,High,21.68,11.68
5788,7.353662465471979,1.4557783358531002,2.392408293853258,sprinkler,South,Var_08,Vegetative,No Disease,ISO9001,Medium,23.18,13.81
5789,3.1786269607521445,4.629822758480707,3.034443737995691,drip,West,Var_26,Flowering,Low,ISO9001,Medium,19.95,10.18
5790,6.008645558736996,2.7311822477302083,2.1654804202765403,drip,North,Var_01,Vegetative,No Disease,ISO9001,Medium,20.19,10.61
5791,3.1249142679595394,8.64516637725769,5.076626936596886,flood,North,Var_02,Maturity,No Disease,ISO9001,High,22.26,8.32
5792,2.580342738566813,,1.562106464382477,sprinkler,North,Var_24,Flowering,No Disease,ISO9001,Low,,
5793,6.65751241861091,2.4990001761667067,1.3758965669895828,drip,North,Var_32,Vegetative,No Disease,ISO9001,Medium,25.61,4.62
5794,4.398456893759226,3.207602824330577,2.959943482143202,sprinkler,North,Var_36,Maturity,No Disease,ISO9001,High,26.53,12.03
5795,2.8885432062700223,,3.5036399356494465,flood,East,Var_03,Vegetative,No Disease,ISO9001,Medium,30.74,6.88
5796,5.673675721286859,3.5478076229724547,,sprinkler,West,Var_33,Vegetative,No Disease,ISO9001,High,27.42,10.17
5797,4.095116061395134,3.4756215530643204,2.697952033822585,drip,West,Var_13,Flowering,No Disease,ISO9001,Medium,18.84,9.3
5798,3.270949179647813,3.5059903319632477,1.6371628665883076,drip,West,Var_31,Vegetative,No Disease,ISO9001,Low,18.66,4.45
5799,1.2950236197221945,3.312252980581581,2.0630102191272908,drip,East,Var_15,Flowering,Low,ISO9001,Low,24.99,8.39
5800,5.300955365074329,3.517123751866069,2.1571348732764077,drip,South,Var_16,Seedling,No Disease,ISO9001,High,24.19,8.2
5801,4.11067655971321,3.5526380169101377,2.4182647555421077,sprinkler,North,Var_40,Vegetative,No Disease,ISO9001,Medium,26.8,7.96
5802,2.5422316510237515,3.244159244060863,2.3241217897748294,drip,North,Var_10,Vegetative,No Disease,ISO9001,Medium,26.61,8.69
5803,5.887852857870188,1.9230255240235363,1.2539446055857375,drip,West,Var_01,Vegetative,Low,ISO9001,Low,18.62,6.9
5804,3.113241512750491,3.001591347029575,2.76775712618576,drip,West,Var_24,Maturity,No Disease,ISO9001,Medium,18.11,10.85
5805,,5.722093249891884,4.063994669117867,flood,East,Var_07,Flowering,Low,ISO9001,High,24.25,9.62
5806,5.553443134095954,,,drip,West,Var_37,Maturity,,ISO9001,Medium,18.78,10.56
5807,2.035034208609801,4.144450657025052,2.8944020774635426,drip,West,Var_21,Flowering,No Disease,ISO9001,High,,
5808,3.56672399351677,1.7787516558815524,1.7375476444698017,sprinkler,East,Var_11,Vegetative,No Disease,ISO9001,Low,19.68,9.03
5809,5.454860712870715,3.6924345695477294,1.689575519684897,sprinkler,East,Var_32,Vegetative,No Disease,ISO9001,Low,28.86,5.24
5810,2.808915473189117,,3.655850849143689,drip,West,Var_25,Vegetative,Low,ISO9001,High,21.92,10.92
5811,5.042211862894229,7.362153360902847,4.678356399723863,flood,East,Var_20,Flowering,No Disease,ISO9001,High,26.45,9.97
5812,3.974266396406353,1.9554226135533077,,sprinkler,East,Var_10,Flowering,No Disease,ISO9001,Low,20.83,8.9
5813,4.687428023197182,2.5862666798367773,,sprinkler,West,Var_18,Vegetative,No Disease,ISO9001,High,20.31,9.15
5814,5.661135103507915,4.961445312906288,3.696119358588552,flood,South,Var_07,Flowering,,ISO9001,High,24.55,10.35
5815,3.564883939260948,5.189654220151326,2.304659530269216,flood,East,Var_02,Seedling,No Disease,ISO9001,Medium,20.31,2.27
5816,0.5721417347123137,6.210128567613015,4.845823918847134,drip,West,Var_20,Seedling,No Disease,ISO9001,High,20.91,13.01
5817,7.979926139981464,2.589387740087033,2.061425113640724,drip,North,Var_19,Vegetative,No Disease,ISO9001,High,23.56,7.72
5818,8.946445293506432,4.629496009813978,2.592418777230981,drip,North,Var_11,Vegetative,No Disease,ISO9001,High,24.71,6.92
5819,2.1876257691221435,7.23538729144775,4.616678691287341,flood,North,Var_10,Flowering,No Disease,ISO9001,High,,
5820,0.8949421429686614,3.262045788361963,2.0787196373184096,drip,South,Var_05,Seedling,No Disease,ISO9001,Medium,22.95,6.76
5821,5.721427195673474,6.481510981882292,2.8382656400411843,flood,West,Var_07,Vegetative,No Disease,ISO9001,Medium,20.5,3.3
5822,,2.832367712471892,1.408626162939712,sprinkler,South,Var_05,Maturity,No Disease,ISO9001,Low,28.98,5.47
5823,5.9508373458103545,3.868531347818151,3.1496039008431693,sprinkler,East,Var_09,Vegetative,,ISO9001,High,22.61,10.8
5824,2.2309465796904075,3.3198686630610155,1.6142078340290176,flood,East,Var_02,Seedling,No Disease,ISO9001,Low,,
5825,2.636552997671397,4.938405030041437,4.08278604423057,flood,East,Var_09,Seedling,No Disease,ISO9001,High,27.51,12.86
5826,5.665212972741261,4.416637093447503,2.4160104795958555,drip,West,Var_04,Maturity,No Disease,ISO9001,High,23.37,5.73
5827,3.857838705325447,3.832079913096554,2.3269810996186653,drip,East,Var_34,Maturity,No Disease,ISO9001,Medium,28.61,7.91
5828,2.519718401841029,3.810895250443257,2.8588084516263184,sprinkler,South,Var_34,Seedling,No Disease,ISO9001,Medium,19.75,8.89
5829,8.048365399195804,,1.9324508190453584,drip,South,Var_02,Flowering,No Disease,ISO9001,Medium,21.19,5.9
5830,4.352345471323174,3.6198910632285206,2.308065460530791,drip,North,Var_03,Vegetative,,ISO9001,Medium,20.95,7.63
5831,,3.478699871935553,2.761601129552213,drip,North,Var_08,Maturity,No Disease,ISO9001,High,26.22,9.98
5832,2.759504666925229,,2.449088206631647,drip,North,Var_38,Vegetative,Low,ISO9001,Low,16.4,6.42
5833,2.9804327063553377,6.445171684708661,3.608993328525724,drip,West,Var_02,Flowering,No Disease,ISO9001,High,24.26,7.53
5834,7.953224478245983,2.4132617618574987,1.9079963859699407,drip,North,Var_01,Seedling,No Disease,ISO9001,Low,17.46,9.57
5835,1.2544325175038245,4.043989360932632,1.7342348281546485,drip,North,Var_02,Flowering,No Disease,ISO9001,Low,17.59,4.87
5836,3.9284842152656902,5.1314572795604905,2.7915274350320765,flood,West,Var_28,Flowering,No Disease,ISO9001,Low,18.99,6.37
5837,4.105939171156585,2.362589161856709,2.924800191375865,sprinkler,South,Var_09,Vegetative,No Disease,ISO9001,High,22.33,12.85
5838,1.9070946152058716,6.11444862345912,3.439707434818854,flood,East,Var_17,Flowering,No Disease,ISO9001,Low,17.91,6.15
5839,3.175207841246904,6.056687467415298,,drip,South,Var_01,Flowering,Low,ISO9001,High,26.56,9.81
5840,7.060142090616877,3.679396714545253,2.198085281049636,drip,East,Var_01,Flowering,No Disease,ISO9001,Medium,19.98,6.57
5841,2.8838524661559903,2.54174594759089,2.1253702115022386,sprinkler,East,Var_34,Maturity,No Disease,ISO9001,Low,21.01,9.74
5842,3.516515175305109,2.990498349616672,1.4977688038108596,sprinkler,West,Var_27,Maturity,No Disease,ISO9001,,21.38,5.82
5843,5.065151116853834,3.972273640834284,1.5230578320819532,drip,West,Var_36,Vegetative,Low,ISO9001,Low,23.64,3.59
5844,6.224882932506306,3.437686314521013,2.173036158220633,sprinkler,West,Var_04,Vegetative,No Disease,ISO9001,,,
5845,6.473978743280324,5.26063104621708,3.580728688159617,flood,East,Var_05,Flowering,No Disease,ISO9001,High,27.07,9.53
5846,0.8935229296953339,4.572162437304057,2.437029572289988,flood,East,Var_01,Seedling,,ISO9001,Low,20.79,4.22
5847,1.604119588004,5.213179887767179,,flood,North,Var_01,Vegetative,No Disease,ISO9001,High,22.67,11.02
5848,2.727075162205132,2.986134363900559,1.929464530326364,drip,West,Var_31,Flowering,No Disease,ISO9001,Low,28.55,7.45
5849,5.476580118636654,3.7207709073357504,2.471920151232214,sprinkler,East,Var_01,Vegetative,,ISO9001,High,19.88,8.42
5850,6.725496126481389,4.019535705884279,2.6556267988830755,drip,East,Var_37,Seedling,No Disease,ISO9001,Medium,18.73,7.9
5851,3.4926324634848718,3.652327037640732,3.531591128942378,drip,West,Var_03,Vegetative,No Disease,ISO9001,High,24.01,12.89
5852,,3.2796881690441846,1.7383202428964006,drip,North,Var_23,Flowering,No Disease,ISO9001,Low,19.94,4.69
5853,8.398484639253503,8.165993098234662,3.188796856776091,flood,South,Var_26,Flowering,No Disease,ISO9001,High,21.31,0.39
5854,5.027482862243751,3.148570712773876,2.2272550900958805,drip,East,Var_25,Flowering,Low,ISO9001,Medium,21.11,9.51
5855,,3.960520234813981,2.908787582641562,sprinkler,East,Var_02,Flowering,Low,ISO9001,High,26.2,9.58
5856,1.5593833254724654,,2.2583333414446787,sprinkler,East,Var_39,Flowering,Medium,ISO9001,Medium,23.3,8.94
5857,6.722031874195256,3.418072541669734,2.584544180896244,drip,North,Var_24,Flowering,No Disease,ISO9001,Low,,
5858,5.061638436442056,4.166326682895007,3.304216295306812,drip,South,Var_38,Vegetative,No Disease,ISO9001,High,25.82,11.42
5859,1.87793635227573,4.476867828064632,2.885606129943627,drip,West,Var_11,Seedling,No Disease,ISO9001,High,23.61,9.28
5860,,7.782541854279181,4.527154343222569,flood,North,Var_01,Flowering,No Disease,ISO9001,High,19.29,6.13
5861,6.152459005645101,,2.346608091679172,sprinkler,West,Var_19,Vegetative,No Disease,ISO9001,High,26.61,10.48
5862,7.841574851037567,,2.1499242559340104,sprinkler,East,Var_07,Seedling,No Disease,ISO9001,Low,18.53,4.98
5863,4.173643292845637,4.2433503152655305,3.1223132341515827,sprinkler,East,Var_02,Vegetative,Low,ISO9001,High,24.13,9.21
5864,1.546845054173243,1.1467419822114076,1.1857488456418095,sprinkler,South,Var_22,Maturity,No Disease,ISO9001,Low,26.63,8.46
5865,2.8582045297642624,2.56310884018499,2.6006620328616057,sprinkler,North,Var_25,Flowering,,ISO9001,Medium,25.14,10.06
5866,4.2738799034639445,6.299770932964309,4.494030405406008,drip,East,Var_16,Vegetative,No Disease,ISO9001,High,23.05,11.18
5867,1.550238402999712,3.025149028019433,3.187087222175488,drip,West,Var_17,Seedling,No Disease,ISO9001,Low,31.42,14.18
5868,3.096467484007298,3.845624527047563,3.040955992541094,drip,East,Var_05,Vegetative,No Disease,ISO9001,Low,30.58,10.1
5869,0.9766761015506218,6.037098978241969,4.092762170798369,drip,East,Var_14,Flowering,No Disease,ISO9001,Medium,19.99,9.31
5870,1.9465091657282083,3.747161515675452,3.5561487769867144,drip,South,Var_07,Vegetative,No Disease,ISO9001,Medium,29.77,12.31
5871,8.489511569953422,2.65133388775691,2.949922504742428,sprinkler,North,Var_23,Vegetative,No Disease,ISO9001,High,21.59,11.94
5872,1.2212053094392568,4.287262714598664,3.0196524422013904,sprinkler,North,Var_05,Vegetative,No Disease,ISO9001,Low,17.5,8.69
5873,3.6804286792334207,2.5281699445559376,2.112756326835572,sprinkler,East,Var_28,Maturity,No Disease,ISO9001,Medium,27.13,9.59
5874,3.4561655120831296,,2.7472483848156424,drip,South,Var_24,Flowering,No Disease,ISO9001,High,23.49,8.3
5875,1.5613728680130858,2.9754467793584314,1.898920809932941,sprinkler,West,Var_05,Vegetative,No Disease,ISO9001,Low,22.58,8.11
5876,5.298575702740714,,,sprinkler,East,Var_19,Seedling,No Disease,ISO9001,Low,18.78,6.08
5877,3.1137909506048222,3.774575640222573,2.490249014574525,drip,North,Var_12,Seedling,No Disease,ISO9001,Medium,21.32,7.24
5878,2.5837517151195937,6.943762166500541,5.255102186238641,flood,East,Var_25,Flowering,No Disease,ISO9001,High,23.58,12.21
5879,6.072933004182698,3.268084935162469,2.064487966514141,drip,East,Var_02,Flowering,No Disease,ISO9001,Medium,25.74,5.74
5880,3.610791566022294,2.5831449367818293,2.5437309715255774,drip,West,Var_02,Vegetative,No Disease,ISO9001,Medium,25.14,10.35
5881,2.149643599485589,3.742803304203621,1.9816341438712828,drip,East,Var_01,Maturity,No Disease,ISO9001,Medium,26.12,5.1
5882,3.017527884008381,2.973199066850216,2.352584582409522,drip,South,Var_11,Maturity,No Disease,ISO9001,Low,32.65,8.23
5883,4.979930180391595,4.5927920721426005,2.375115901658243,sprinkler,North,Var_09,Maturity,No Disease,ISO9001,Low,12.7,6.14
5884,1.7022191684451962,4.879643291215047,2.5559333525861745,drip,East,Var_29,Flowering,No Disease,ISO9001,Medium,25.51,4.47
5885,1.5793358505644055,2.702562123142493,2.1501405649585053,drip,East,Var_01,Maturity,No Disease,ISO9001,Medium,23.25,8.51
5886,3.114845638839347,5.877046204649071,3.9305693308953287,flood,East,Var_32,Flowering,Low,ISO9001,,21.15,11.16
5887,2.557226162978305,3.5092700340572334,2.403499627941483,drip,East,Var_35,Seedling,No Disease,ISO9001,Low,28.82,8.68
5888,5.170952621535567,5.23137322249923,3.3312857722196147,sprinkler,South,Var_33,Flowering,Low,ISO9001,Medium,30.53,7.28
5889,7.285894871854163,4.239686694981673,2.4794928263485896,drip,West,Var_01,Vegetative,No Disease,ISO9001,Medium,21.95,7.29
5890,3.7045280275312105,2.778336906738482,2.7017508926375955,drip,West,Var_01,Vegetative,No Disease,ISO9001,High,26.96,10.44
5891,5.642328623089004,3.9332253731646527,2.0072063150830037,drip,South,Var_13,Flowering,Low,ISO9001,Medium,25.94,7.17
5892,3.50470020187094,2.729400062532356,1.4334210837433872,sprinkler,West,Var_02,Vegetative,No Disease,ISO9001,Low,18.32,4.71
5893,1.2747593975456584,3.238359726483107,2.519615449277932,drip,South,Var_22,Seedling,No Disease,ISO9001,Low,26.32,9.25
5894,6.338883247903171,2.4048354530266245,1.7946986325624712,sprinkler,West,Var_31,Vegetative,No Disease,ISO9001,Medium,21.42,6.95
5895,3.489060556206299,4.144272079241101,3.308822915872596,sprinkler,East,Var_25,Flowering,No Disease,ISO9001,High,20.84,11.46
5896,2.7104710842066124,6.426873204171724,5.4520870921523095,drip,North,Var_07,Vegetative,No Disease,ISO9001,High,18.15,15.93
5897,10.335406310910477,2.325355376827253,2.333179687267896,sprinkler,North,Var_01,Vegetative,No Disease,ISO9001,Medium,20.45,9.77
5898,6.662052724456422,3.1464001636047194,2.183895729763613,sprinkler,East,Var_26,Vegetative,No Disease,ISO9001,Medium,,
5899,4.643998729712617,4.55476865856363,2.8386528796234907,drip,South,Var_01,Flowering,No Disease,ISO9001,High,24.88,5.75
5900,1.3843103237306795,5.144241528555617,3.1269224002354266,drip,South,Var_01,Seedling,No Disease,ISO9001,High,25.0,8.62
5901,1.0106556751895972,10.734537424076317,6.518025901630711,flood,South,Var_14,Vegetative,Low,ISO9001,High,19.8,9.57
5902,1.2601642333418623,1.9206179854939536,1.8703892477553088,sprinkler,East,Var_16,Vegetative,No Disease,ISO9001,Medium,25.0,9.29
5903,4.573405671804814,2.3845522651845075,3.1313730727641245,drip,North,Var_02,Flowering,No Disease,ISO9001,High,26.36,12.94
5904,2.1242940681912974,3.6360652850051927,1.527849615223401,sprinkler,North,Var_14,Vegetative,No Disease,ISO9001,Low,19.65,3.3
5905,8.88864789755761,6.096373946369272,3.840887693243436,flood,North,Var_10,Flowering,No Disease,ISO9001,High,26.8,8.97
5906,6.247201962648273,2.7091132515456806,1.9084054941467288,sprinkler,North,Var_04,Maturity,No Disease,ISO9001,Medium,22.15,7.31
5907,2.8559461655232727,1.9095253633850184,1.715631643279483,sprinkler,North,Var_02,Flowering,No Disease,ISO9001,Low,24.91,9.97
5908,1.011684470741906,8.300201951723091,5.723175258328722,flood,South,Var_29,Vegetative,,ISO9001,High,21.06,11.95
5909,1.9410842595910025,2.836616775460962,2.3102818825609672,drip,West,Var_31,Seedling,No Disease,ISO9001,Low,19.98,9.51
5910,6.363547713422383,3.1709019247095074,2.127974133478046,sprinkler,North,Var_01,Maturity,No Disease,ISO9001,Low,19.23,7.5
5911,2.0561006238666844,2.4471218750079378,0.9504185413268088,sprinkler,East,Var_08,Vegetative,No Disease,ISO9001,Low,24.65,3.77
5912,4.215960417721051,,2.8317192486703533,drip,East,Var_32,Flowering,Medium,ISO9001,Medium,24.19,8.01
5913,4.254993518392602,2.727846709451919,2.2398448605722603,drip,South,Var_02,Vegetative,No Disease,ISO9001,Low,20.55,10.17
5914,2.036440630534577,2.908150472504039,1.3920477863608125,drip,East,Var_24,Seedling,No Disease,ISO9001,Low,22.84,4.28
5915,5.064151693939195,5.03839484566475,3.542001603711503,drip,South,Var_08,Vegetative,No Disease,ISO9001,High,22.31,10.17
5916,3.966285344508634,5.957527281162647,3.702283210353314,drip,South,Var_29,Flowering,,ISO9001,Medium,17.64,8.31
5917,6.8202735515978095,4.471409650275141,2.710270030551001,sprinkler,East,Var_01,Seedling,No Disease,ISO9001,Medium,28.2,8.0
5918,4.237763537783337,6.438544654696711,4.099812371287496,flood,East,Var_08,Flowering,Low,ISO9001,,24.07,9.83
5919,0.7065365701991961,4.389612504465361,2.74582995261044,drip,North,Var_09,Flowering,Low,ISO9001,Low,29.53,7.23
5920,3.4103614406250555,3.239620298169608,2.6029309056447056,sprinkler,South,Var_39,Vegetative,No Disease,ISO9001,High,23.52,9.61
5921,4.260691000446354,3.379688396011836,1.2324973350247284,sprinkler,South,Var_34,Vegetative,No Disease,ISO9001,Low,27.07,2.82
5922,5.2390240357210764,2.930054946976917,1.7884880795458376,sprinkler,East,Var_21,Vegetative,,ISO9001,Low,19.48,6.62
5923,4.292154192506125,2.857863911349748,2.1072986630275903,sprinkler,North,Var_24,Vegetative,No Disease,ISO9001,Medium,23.32,9.09
5924,1.798483355443183,3.585753152660205,2.451111478784492,drip,South,Var_25,Vegetative,No Disease,ISO9001,Low,23.64,7.46
5925,1.5746125756807778,2.8278864937227324,2.650880993278713,sprinkler,South,Var_35,Flowering,No Disease,ISO9001,Low,31.23,12.51
5926,4.178823194270654,4.364926194329493,2.5730209620136817,drip,South,Var_18,Seedling,,ISO9001,High,23.05,5.94
5927,7.964977676361748,8.562121221300668,4.561690797053978,flood,East,Var_01,Vegetative,No Disease,ISO9001,High,30.07,4.99
5928,1.8159711436542416,4.949273886692722,2.679156214335325,flood,South,Var_01,Seedling,,ISO9001,Low,30.8,4.62
5929,5.614942060625543,3.3188104778984724,2.0513433420834377,drip,North,Var_21,Vegetative,No Disease,ISO9001,Medium,26.04,6.48
5930,4.611057363338962,1.6400052658244155,2.0443544004871748,sprinkler,North,Var_23,Flowering,No Disease,ISO9001,Medium,24.08,9.96
5931,2.004819298124032,2.372608138314719,2.169855620103543,sprinkler,West,Var_10,Vegetative,No Disease,ISO9001,Medium,22.68,9.81
5932,0.980022862849389,,2.118916654798165,drip,East,Var_27,Seedling,No Disease,ISO9001,Medium,,
5933,3.802272132697709,2.473044182781547,2.638074924242748,sprinkler,East,Var_19,Flowering,No Disease,ISO9001,High,22.08,12.04
5934,3.168376102691772,4.680836623866791,3.6943420038388335,drip,West,Var_27,Maturity,No Disease,ISO9001,Medium,17.26,10.9
5935,,2.1219060229655127,1.1495854128816143,sprinkler,West,Var_20,Vegetative,No Disease,ISO9001,Low,27.03,5.26
5936,5.672062859997496,4.854873949908735,2.822760857036783,drip,South,Var_01,Vegetative,Low,ISO9001,High,20.56,7.32
5937,2.529590851047877,3.448214579229995,3.0129515560983755,sprinkler,West,Var_33,Flowering,No Disease,ISO9001,High,23.49,10.97
