timestamp,incoming_calls,handle_time,staffing_level,queue_length
477376,56.0,3.0,20.0,0.0
474273,90.0,3.0,63.0,0.0
476054,74.0,3.0,37.0,0.0
477425,55.0,3.0,20.0,0.0
476106,60.0,3.0,20.0,0.0
474108,71.0,3.0,51.0,0.0
475112,86.0,3.0,59.0,
477066,49.0,3.0,20.0,0.0
475293,44.0,3.0,20.0,0.0
477642,52.0,3.0,20.0,0.0
475483,42.0,3.0,20.0,0.0
475103,60.0,3.0,,0.0
474908,45.0,3.0,20.0,0.0
474188,52.0,3.0,20.0,0.0
475421,85.0,3.0,35.0,0.0
476596,83.0,,26.0,0.0
476301,56.0,3.0,20.0,0.0
476467,48.0,3.0,20.0,0.0
477566,68.0,3.0,35.0,0.0
476538,45.0,3.0,20.0,0.0
475117,72.0,3.0,51.0,0.0
474422,65.0,3.0,38.0,0.0
477506,79.0,3.0,21.0,0.0
476557,72.0,3.0,47.0,0.0
476751,68.0,3.0,38.0,0.0
476140,76.0,3.0,25.0,0.0
477458,71.0,3.0,21.0,0.0
476478,89.0,,39.0,0.0
476803,54.0,3.0,20.0,0.0
476999,61.0,3.0,20.0,0.0
474678,93.0,3.0,48.0,0.0
476249,64.0,3.0,20.0,0.0
476877,42.0,3.0,20.0,0.0
477170,64.0,3.0,20.0,0.0
475939,52.0,3.0,20.0,0.0
476337,92.0,3.0,59.0,0.0
476672,90.0,3.0,61.0,0.0
476868,84.0,3.0,59.0,0.0
477669,50.0,3.0,20.0,0.0
475940,51.0,,20.0,0.0
475055,45.0,3.0,20.0,0.0
474725,84.0,3.0,28.0,0.0
477535,99.0,3.0,50.0,0.0
476068,79.0,3.0,31.0,0.0
477541,72.0,3.0,45.0,0.0
474219,75.0,3.0,20.0,0.0
474278,69.0,3.0,45.0,0.0
477392,91.0,3.0,49.0,0.0
474349,88.0,3.0,42.0,0.0
474689,46.0,3.0,20.0,0.0
476802,52.0,3.0,20.0,0.0
474451,45.0,3.0,20.0,0.0
474484,83.0,3.0,22.0,0.0
475127,59.0,3.0,20.0,0.0
475381,74.0,3.0,48.0,0.0
473562,43.0,3.0,20.0,0.0
476572,84.0,3.0,25.0,0.0
476454,99.0,3.0,40.0,0.0
473411,85.0,3.0,55.0,0.0
474563,73.0,3.0,63.0,0.0
475718,79.0,3.0,26.0,0.0
475185,92.0,3.0,58.0,0.0
477613,77.0,3.0,54.0,0.0
476920,56.0,3.0,20.0,0.0
474117,44.0,3.0,20.0,0.0
475948,84.0,3.0,27.0,0.0
476648,87.0,3.0,52.0,0.0
474430,52.0,3.0,20.0,0.0
474938,67.0,3.0,20.0,0.0
475331,81.0,3.0,57.0,0.0
474890,69.0,3.0,20.0,0.0
475689,78.0,3.0,59.0,0.0
477645,56.0,3.0,20.0,0.0
477324,81.0,3.0,58.0,0.0
473934,91.0,3.0,43.0,0.0
475599,71.0,3.0,26.0,0.0
475656,59.0,3.0,20.0,0.0
474934,57.0,3.0,20.0,0.0
474292,83.0,3.0,26.0,0.0
474432,59.0,3.0,20.0,0.0
473539,36.0,3.0,20.0,0.0
474293,88.0,3.0,30.0,0.0
476484,73.0,3.0,45.0,0.0
476431,81.0,3.0,49.0,0.0
476320,58.0,3.0,27.0,0.0
477577,59.0,3.0,20.0,0.0
475330,81.0,3.0,,0.0
476374,57.0,3.0,20.0,0.0
477325,73.0,,51.0,0.0
473578,80.0,3.0,69.0,0.0
475853,82.0,3.0,33.0,0.0
473887,87.0,,40.0,0.0
474944,96.0,3.0,60.0,0.0
477031,74.0,3.0,51.0,0.0
474756,74.0,3.0,53.0,0.0
476536,60.0,3.0,20.0,0.0
474049,53.0,3.0,20.0,0.0
475376,92.0,3.0,51.0,0.0
476790,90.0,3.0,45.0,0.0
475445,90.0,3.0,31.0,0.0
475536,60.0,3.0,20.0,0.0
473938,83.0,3.0,51.0,0.0
475636,77.0,3.0,32.0,0.0
474752,90.0,3.0,52.0,0.0
476652,85.0,,51.0,0.0
476620,85.0,3.0,30.0,0.0
474389,90.0,3.0,38.0,
473560,69.0,3.0,20.0,0.0
477003,73.0,3.0,27.0,0.0
473917,85.0,3.0,50.0,0.0
473665,57.0,3.0,20.0,0.0
473953,63.0,3.0,20.0,0.0
473585,62.0,3.0,20.0,0.0
475017,96.0,3.0,59.0,0.0
474283,47.0,3.0,20.0,0.0
477037,78.0,3.0,47.0,0.0
477051,83.0,3.0,22.0,0.0
475212,78.0,3.0,51.0,0.0
473463,64.0,3.0,25.0,0.0
476395,48.0,3.0,20.0,0.0
474441,89.0,3.0,52.0,
476848,53.0,3.0,23.0,0.0
473582,77.0,3.0,44.0,0.0
476579,80.0,3.0,57.0,0.0
476638,55.0,3.0,20.0,0.0
477373,82.0,3.0,46.0,0.0
473824,51.0,3.0,22.0,0.0
476360,85.0,3.0,52.0,0.0
476643,76.0,3.0,20.0,0.0
476257,66.0,3.0,20.0,0.0
476029,76.0,3.0,54.0,0.0
474479,60.0,3.0,20.0,0.0
475141,88.0,3.0,51.0,0.0
474993,91.0,3.0,59.0,0.0
476272,59.0,3.0,22.0,0.0
475167,68.0,3.0,31.0,0.0
475855,102.0,3.0,54.0,0.0
477076,83.0,3.0,27.0,
473713,63.0,3.0,20.0,0.0
473487,68.0,3.0,34.0,0.0
474486,88.0,3.0,38.0,0.0
475672,52.0,3.0,,0.0
474503,59.0,3.0,20.0,0.0
476267,90.0,3.0,56.0,0.0
475645,73.0,3.0,56.0,0.0
476872,72.0,3.0,27.0,0.0
474405,41.0,3.0,20.0,0.0
477609,97.0,3.0,58.0,0.0
473374,56.0,3.0,20.0,0.0
475573,64.0,3.0,42.0,0.0
476820,73.0,3.0,58.0,0.0
475751,54.0,3.0,20.0,0.0
474047,56.0,3.0,20.0,0.0
475447,93.0,3.0,51.0,0.0
473772,78.0,3.0,46.0,0.0
477414,92.0,3.0,46.0,0.0
473812,78.0,3.0,22.0,0.0
474419,93.0,3.0,51.0,0.0
473439,62.0,3.0,29.0,0.0
476926,53.0,3.0,20.0,0.0
475276,82.0,3.0,20.0,0.0
476642,68.0,3.0,20.0,0.0
476077,79.0,3.0,56.0,0.0
473634,49.0,3.0,20.0,0.0
476828,48.0,3.0,20.0,0.0
475090,86.0,3.0,67.0,0.0
475211,87.0,3.0,56.0,
473892,78.0,3.0,44.0,0.0
477184,55.0,3.0,23.0,0.0
475347,75.0,3.0,30.0,0.0
474211,50.0,3.0,20.0,0.0
473885,86.0,3.0,20.0,0.0
474720,68.0,3.0,20.0,0.0
477067,48.0,3.0,20.0,0.0
475429,80.0,3.0,50.0,0.0
475230,97.0,3.0,42.0,0.0
476915,86.0,3.0,63.0,0.0
476976,58.0,3.0,20.0,0.0
476560,59.0,3.0,21.0,0.0
475290,50.0,3.0,20.0,0.0
477639,71.0,3.0,34.0,0.0
476561,51.0,3.0,20.0,0.0
476364,83.0,3.0,58.0,0.0
477406,48.0,3.0,20.0,0.0
477073,75.0,3.0,20.0,0.0
475219,52.0,3.0,20.0,0.0
477618,57.0,3.0,20.0,0.0
474772,84.0,3.0,30.0,0.0
475075,44.0,3.0,20.0,0.0
474905,57.0,3.0,,0.0
474294,84.0,3.0,40.0,0.0
475926,94.0,3.0,30.0,0.0
474131,79.0,,64.0,0.0
476993,50.0,3.0,20.0,0.0
475881,94.0,3.0,63.0,0.0
476691,71.0,3.0,20.0,0.0
477597,51.0,,20.0,0.0
475814,71.0,3.0,47.0,0.0
473473,68.0,3.0,20.0,0.0
474239,55.0,3.0,20.0,0.0
477365,77.0,3.0,30.0,0.0
474037,81.0,3.0,38.0,0.0
475130,72.0,3.0,20.0,0.0
475709,82.0,3.0,31.0,0.0
477168,57.0,3.0,20.0,0.0
473765,94.0,3.0,28.0,0.0
474141,55.0,3.0,20.0,0.0
477153,88.0,3.0,58.0,0.0
475852,79.0,3.0,24.0,0.0
475248,59.0,3.0,20.0,0.0
476447,61.0,3.0,20.0,0.0
476853,55.0,3.0,20.0,0.0
475040,85.0,3.0,65.0,0.0
475194,55.0,3.0,20.0,0.0
474777,99.0,3.0,,0.0
475882,87.0,3.0,67.0,0.0
473624,93.0,3.0,44.0,0.0
474134,74.0,3.0,49.0,0.0
473873,53.0,,20.0,0.0
473874,48.0,3.0,20.0,0.0
475476,77.0,3.0,48.0,0.0
475611,68.0,3.0,20.0,0.0
476873,51.0,3.0,20.0,0.0
476566,55.0,3.0,20.0,0.0
473702,63.0,3.0,42.0,
476175,65.0,3.0,,0.0
475861,73.0,3.0,46.0,0.0
476020,79.0,3.0,30.0,0.0
476900,54.0,3.0,20.0,0.0
475397,88.0,3.0,36.0,0.0
474863,52.0,3.0463493337053116,20.0,0.0
474003,71.0,3.0,21.0,0.0
476973,51.0,3.0,20.0,0.0
475271,58.0,3.0,20.0,0.0
477291,77.0,3.0,21.0,0.0
477518,72.0,3.0,37.0,0.0
475522,88.0,3.0,52.0,0.0
473470,57.0,3.0,20.0,0.0
475838,68.0,3.0,45.0,0.0
475621,72.0,3.0,55.0,0.0
473520,60.0,3.0,20.0,0.0
476662,47.0,3.0,20.0,0.0
474965,81.0,3.0,22.0,0.0
474187,40.0,3.0,20.0,0.0
474757,72.0,3.0,51.0,0.0
476921,61.0,3.0,,0.0
474314,65.0,3.0,20.0,0.0
474297,85.0,3.0,69.0,0.0
473814,89.0,3.0,35.0,0.0
475554,53.0,3.0,20.0,0.0
473680,62.0,3.0,26.0,0.0
475466,71.0,3.0,20.0,0.0
475936,61.0,3.0,20.0,0.0
476842,90.0,3.0,56.0,0.0
475619,84.0,3.0,56.0,0.0
474712,48.0,3.0,20.0,
477059,90.0,3.0,63.0,0.0
473719,98.0,3.0,41.0,0.0
477301,82.0,3.0,41.0,0.0
475682,73.0,3.0,26.0,0.0
476592,56.0,3.0,20.0,0.0
476795,88.0,3.0,60.0,0.0
475464,59.0,3.0,20.0,0.0
475850,63.0,3.0,22.0,0.0
474727,89.0,3.0,44.0,0.0
475511,52.0,3.0,20.0,0.0
474124,83.0,3.0,28.0,0.0
474636,85.0,3.0,60.0,0.0
476778,47.0,3.0,20.0,0.0
474866,70.0,3.0,24.0,0.0
477444,80.0,3.0,45.0,0.0
476937,96.0,3.0,67.0,0.0
473850,44.0,3.0,20.0,
474766,57.0,3.0,20.0,0.0
474586,90.0,3.0,54.0,0.0
475354,85.0,3.0,65.0,0.0
473787,84.0,3.0,20.0,0.0
475026,50.0,3.0,20.0,0.0
474603,79.0,3.0,20.0,0.0
473717,93.0,3.0,24.0,0.0
475159,102.0,3.0,46.0,0.0
473628,73.0,3.0,51.0,0.0
477162,49.0,3.0,20.0,0.0
475229,90.0,3.0,36.0,0.0
477653,83.0,3.0,27.0,
476388,74.0,3.0,53.0,0.0
474858,57.0,3.0,20.0,0.0
473759,59.0,3.0,20.0,0.0
477317,82.0,3.0,40.0,0.0
474996,69.0,3.0,51.0,0.0
475879,90.0,3.0,,0.0
476580,84.0,3.0,50.0,0.0
475140,78.0,3.0,,0.0
477643,41.0,3.0,20.0,0.0
476150,72.0,3.0,41.0,0.0
474196,79.0,3.0,33.0,0.0
476945,54.0,3.0,20.0,0.0
477538,80.0,3.0,66.0,0.0
473438,82.0,3.0,36.0,0.0
476651,83.0,3.0,53.0,0.0
475690,88.0,3.0,61.0,0.0
475769,59.0,3.0,20.0,0.0
475479,61.0,3.0,27.0,0.0
475289,55.0,3.0,20.0,0.0
477495,77.0,3.0,33.0,0.0
474207,65.0,3.0,41.0,0.0
475442,72.0,3.0,21.0,0.0
473430,92.0,3.0,34.0,0.0
474296,93.0,3.0,63.0,0.0
473551,99.0,3.0,44.0,0.0
476717,74.0,3.0,28.0,0.0
477164,41.0,3.0,20.0,0.0
474153,88.0,3.0,55.0,0.0
476289,90.0,3.0,53.0,0.0
475531,59.0,3.0,20.0,0.0
475653,46.0,3.0,20.0,0.0
475528,58.0,3.0,23.0,0.0
473583,75.0,3.0,35.0,0.0
476321,44.0,3.0,20.0,0.0
474385,63.0,3.0,20.0,
476491,49.0,3.0,20.0,0.0
475892,35.0,3.0,20.0,0.0
474935,55.0,3.0,20.0,0.0
475922,70.0,3.0,20.0,0.0
475292,53.0,3.0,20.0,0.0
477521,58.0,3.0,20.0,0.0
473776,72.0,3.0,31.0,0.0
473744,98.0,3.0,48.0,0.0
474495,70.0,3.0,34.0,0.0
477421,84.0,3.0,53.0,0.0
473543,49.0,3.0,20.0,0.0
473456,95.0,3.0,54.0,0.0
477172,83.0,3.0,24.0,0.0
477136,52.0,3.0,20.0,0.0
475366,47.0,3.0,20.0,0.0
475538,66.0,3.0,20.0,0.0
473905,52.0,3.0,,0.0
477307,52.0,3.0,20.0,0.0
476657,52.0,3.0,20.0,0.0
475108,69.0,3.0,22.0,0.0
476506,89.0,3.0,50.0,0.0
475897,58.0,3.0,20.0,0.0
476787,75.0,3.0,24.0,0.0
475368,63.0,3.0,20.0,0.0
475139,84.0,3.0,53.0,0.0
476830,54.0,3.0,20.0,0.0
474939,69.0,3.0,21.0,0.0
476102,72.0,3.0,46.0,0.0
475083,78.0,3.0,24.0,0.0
475228,79.0,3.0,27.0,0.0
476139,75.0,3.0,23.0,0.0
476953,74.0,3.0,20.0,0.0
477128,97.0,3.0,45.0,
475344,61.0,3.0,20.0,0.0
476930,69.0,3.0,20.0,0.0
474054,90.0,3.0,36.0,0.0
476663,54.0,3.0,20.0,0.0
475459,43.0,3.0,20.0,0.0
477197,82.0,3.0,27.0,0.0
474346,92.0,3.0,59.0,0.0
473816,91.0,3.0,51.0,0.0
476962,92.0,3.0,65.0,0.0
476912,98.0,3.0,52.0,0.0
477014,76.0,3.0,45.0,0.0
476464,68.0,3.0,20.0,0.0
477630,85.0,3.0,25.0,0.0
474588,84.0,3.0,51.0,0.0
476107,49.0,3.0,20.0,
475794,51.0,3.0,20.0,0.0
473564,54.0,3.0,20.0,0.0
474388,86.0,3.0,29.0,0.0
477598,56.0,3.0,20.0,0.0
474252,76.0,3.0,57.0,0.0
474798,97.0,3.0,41.0,0.0
475201,66.0,3.0,20.0,0.0
475432,63.0,3.0,23.0,0.0
475470,94.0,3.0,,0.0
474012,78.0,3.0,58.0,0.0
474966,90.0,3.0,28.0,0.0
474093,49.0,3.0,20.0,0.0
477379,49.0,3.0,20.0,0.0
476880,61.0,3.0,20.0,0.0
475106,63.0,3.0,20.0,0.0
476524,76.0,3.0,26.0,0.0
476399,55.0,3.0,,0.0
474558,88.0,3.0,45.0,0.0
473861,71.0,3.0,32.0,0.0
476608,49.0,3.0,20.0,0.0
473949,55.0,3.0,20.0,0.0
475451,89.0,3.0,62.0,0.0
477022,46.0,3.0,20.0,0.0
475356,80.0,3.0,56.0,0.0
474333,49.0,3.0,20.0,0.0
475306,91.0,3.0,66.0,0.0
477374,73.0,3.0,34.0,0.0
473870,70.0,3.0,41.0,0.0
475325,79.0,3.0,33.0,0.0
474119,44.0,3.0,20.0,0.0
477561,85.0,3.0,48.0,0.0
475078,48.0,,,0.0
475003,46.0,3.0,20.0,0.0
476153,48.0,3.0,,0.0
476366,70.0,,49.0,0.0
475765,74.0,3.0,49.0,0.0
476742,98.0,3.0,,0.0
473773,81.0,3.0,46.0,0.0
473475,73.0,3.0,21.0,0.0
476494,57.0,3.0,20.0,0.0
476473,66.0,3.0,20.0,0.0
474596,51.0,3.0,20.0,0.0
474171,71.0,3.0,22.0,0.0
474755,93.0,3.0,61.0,0.0
474734,68.0,3.0,30.0,0.0
473452,89.0,3.0,23.0,0.0
477371,80.0,3.0,58.0,0.0
474927,62.0,3.0,28.0,0.0
474990,93.0,3.0,42.0,0.0
475147,42.0,3.0,20.0,0.0
474635,85.0,3.0,60.0,0.0
477512,105.0,3.0,54.0,0.0
476819,84.0,3.0,59.0,0.0
477344,90.0,,61.0,0.0
474455,59.0,3.0,20.0,0.0
475462,66.0,3.0,20.0,0.0
477441,92.0,3.0,48.0,0.0
474869,93.0,3.0,34.0,0.0
476998,55.0,3.0,20.0,0.0
475634,65.0,3.0,20.0,0.0
474704,92.0,3.0,61.0,0.0
475928,97.0,3.0,37.0,0.0
477135,57.0,3.0,27.0,0.0
476866,93.0,3.0,62.0,0.0
474334,55.0,3.0,20.0,0.0
473808,56.0,3.0,20.0,0.0
477163,50.0,3.0,20.0,0.0
476735,59.0,3.0,20.0,0.0
476723,80.0,3.0,58.0,0.0
476584,57.0,3.0,26.0,0.0
476894,69.0,3.0,43.0,0.0
473733,48.0,,20.0,0.0
473993,51.0,3.0,20.0,0.0
475592,91.0,3.0,49.0,0.0
476204,44.0,3.0,20.0,0.0
474842,72.0,3.0,20.0,0.0
475415,59.0,3.0,20.0,0.0
474362,66.0,3.0,20.0,0.0
473638,47.0,3.0,20.0,0.0
477668,55.0,3.0,20.0,0.0
474014,78.0,3.0,48.0,0.0
477102,82.0,3.0,34.0,0.0
475435,46.0,,20.0,
477470,70.0,3.0,48.0,0.0
475543,97.0,3.0,57.0,0.0
475236,86.0,3.0,58.0,0.0
476764,78.0,3.0,28.0,0.0
476918,67.0,3.0,41.0,0.0
476810,67.0,3.0,20.0,0.0
476352,56.0,3.0,20.0,0.0
477227,87.0,3.0,,0.0
475980,92.0,3.0,59.0,0.0
476277,43.0,3.0,,0.0
474197,81.0,3.0,42.0,0.0
473894,69.0,3.0,34.0,0.0
475612,75.0,3.0,26.0,0.0
473443,43.0,3.0,20.0,0.0
477241,66.0,3.0,,0.0
477249,97.0,3.0,50.0,0.0
475877,95.0,3.0,36.0,0.0
476760,66.0,3.0,20.0,0.0
474548,54.0,3.0,,0.0
476261,86.0,3.0,27.0,0.0
474454,55.0,3.0,20.0,0.0
477412,85.0,3.0,25.0,0.0
475742,68.0,3.0,48.0,0.0
475924,66.0,3.0,20.0,0.0
475562,76.0,3.0,23.0,0.0
475808,101.0,3.0,53.0,0.0
476188,80.0,3.0,31.0,0.0
476989,67.0,3.0,47.0,0.0
477054,94.0,3.0,40.0,0.0
474400,60.0,3.0,20.0,0.0
476585,49.0,3.0,20.0,0.0
475312,61.0,3.0,24.0,0.0
476713,67.0,3.0,20.0,
474250,89.0,3.0,66.0,0.0
474811,47.0,3.0,20.0,0.0
477435,73.0,3.0,20.0,
473589,53.0,3.0,20.0,0.0
475774,56.0,3.0,20.0,0.0
475535,62.0,3.0,20.0,0.0
474485,90.0,3.0,36.0,0.0
477620,47.0,3.0,20.0,0.0
475157,78.0,3.0,29.0,0.0
476465,63.0,3.0,20.0,
473515,50.0,3.0,20.0,0.0
476537,50.0,3.0,20.0,0.0
475567,96.0,3.0,47.0,0.0
473604,80.0,3.0,,0.0
476925,55.0,3.0,20.0,
475943,63.0,3.0,20.0,0.0
477509,88.0,,,0.0
477562,90.0,3.0,52.0,0.0
475143,63.0,3.0,28.0,0.0
475163,83.0,3.0,51.0,0.0
475628,55.0,3.0,20.0,0.0
475904,97.0,3.0,53.0,0.0
474282,50.0,3.0,20.0,0.0
475677,57.0,3.0,20.0,0.0
476489,54.0,3.0,20.0,0.0
476823,63.0,3.0,37.0,
475050,49.0,3.0,20.0,0.0
476754,53.0,3.0,20.0,0.0
476519,51.0,3.0,20.0,0.0
475448,91.0,3.0,59.0,0.0
476964,82.0,3.0,61.0,0.0
476111,58.0,3.0,20.0,0.0
476539,43.0,3.0,20.0,0.0
475223,68.0,3.0,20.0,0.0
474442,78.0,3.0,,0.0
477083,88.0,3.0,64.0,0.0
474837,52.0,3.0,20.0,0.0
477288,61.0,3.0,20.0,0.0
475791,70.0,3.0,40.0,0.0
474533,85.0,3.0,24.0,0.0
475463,58.0,3.0,20.0,0.0
474804,68.0,3.0,46.0,0.0
473945,61.0,3.0,20.0,0.0
474029,81.0,3.0,27.0,0.0
473393,57.0,3.0,20.0,0.0
473912,84.0,3.0,55.0,0.0
477584,81.0,3.0,43.0,0.0
475547,80.0,3.0,62.0,0.0
475626,51.0,3.0,20.0,0.0
473595,72.0,3.0,25.0,0.0
474476,47.0,3.0,20.0,0.0
474691,48.0,3.0,20.0,0.0
475919,55.0,3.0,20.0,0.0
475782,92.0,3.0,41.0,0.0
475314,57.0,3.0,20.0,0.0
476196,81.0,3.0,57.0,0.0
474794,78.0,3.0,21.0,0.0
473613,51.0,3.0,20.0,0.0
475425,90.0,3.0,58.0,0.0
476758,63.0,3.0,20.0,0.0
475916,55.0,3.0,,0.0
475041,93.0,3.0,64.0,0.0
477619,57.0,3.0,20.0,0.0
475077,51.0,3.0,20.0,0.0
476385,98.0,3.0,53.0,0.0
474186,48.0,3.0,20.0,0.0
475218,52.0,,20.0,0.0
476855,57.0,3.0,,0.0
475469,88.0,3.0,39.0,0.0
476780,48.0,3.0,20.0,0.0
475362,60.0,3.0,20.0,0.0
475673,60.0,3.0,20.0,
473692,71.0,,29.0,0.0
473712,55.0,3.0,20.0,
474953,57.0,3.0,20.0,0.0
477377,46.0,3.0,20.0,0.0
473832,55.0,3.0,20.0,0.0
476268,77.0,3.0,51.0,0.0
477270,82.0,3.0,40.0,0.0
477409,68.0,3.0,20.0,0.0
476333,93.0,3.0,25.0,0.0
475118,70.0,3.0,42.0,0.0
477007,92.0,3.0,45.0,0.0
475505,53.0,3.0,20.0,0.0
476210,68.0,3.0,20.0,0.0
476349,53.0,3.087511597648116,20.0,0.0
477500,47.0,3.0,20.0,0.0
474623,55.0,3.0,20.0,0.0
475654,49.0,3.0,20.0,0.0
477046,55.0,3.0,20.0,0.0
475665,91.0,3.0,65.0,0.0
473699,85.0,3.0,52.0,0.0
476254,55.0,3.0,20.0,0.0
477245,81.0,3.0,27.0,0.0
477191,64.0,3.0,20.0,0.0
474775,94.0,3.0,47.0,0.0
477286,48.0,3.0,20.0,0.0
473984,97.0,3.0,58.0,0.0
475756,84.0,3.0,28.0,0.0
476104,60.0,3.0,28.0,0.0
475830,86.0,3.0,42.0,0.0
476051,86.0,3.0,48.0,0.0
474817,65.0,3.0,20.0,0.0
475473,89.0,3.0,54.0,0.0
473467,47.0,3.0,20.0,0.0
477119,55.0,3.0,20.0,0.0
474846,95.0,3.0,47.0,0.0
474584,96.0,3.0,53.0,0.0
475500,79.0,3.0,51.0,0.0
474505,71.0,3.0,20.0,0.0
476232,54.0,3.0,20.0,0.0
473409,93.0,3.0,52.0,0.0
477028,80.0,3.0,26.0,0.0
477621,57.0,3.0,20.0,0.0
475087,95.0,3.0,55.0,0.0
476021,93.0,3.0,36.0,0.0
475711,98.0,3.0,45.0,0.0
477240,64.0,3.0,20.0,0.0
474059,86.0,3.0,,0.0
474445,80.0,3.0,41.0,0.0
477548,42.0,3.0,20.0,0.0
474728,95.0,3.0,51.0,0.0
473424,50.0,3.0,20.0,0.0
475274,72.0,3.0,20.0,0.0
475722,52.0,3.0,20.0,0.0
475116,80.0,3.0,57.0,0.0
474095,57.0,3.0,20.0,0.0
475506,42.0,3.0,20.0,0.0
474357,51.0,3.0,20.0,0.0
474542,74.0,3.0,38.0,0.0
474477,48.0,3.0,20.0,0.0
474593,67.0,3.0,20.0,0.0
477466,80.0,3.0,63.0,
475935,70.0,3.0,23.0,0.0
474350,70.0,3.0,41.0,0.0
474929,49.0,3.0,20.0,0.0
477489,85.0,3.0,58.0,0.0
475178,70.0,3.0,20.0,0.0
476490,48.0,3.0,20.0,0.0
477662,62.0,3.0,32.0,0.0
476008,61.0,3.0,21.0,0.0
473792,87.0,3.0,57.0,0.0
474452,45.0,3.0,20.0,0.0
476736,56.0,3.0,20.0,0.0
474001,60.0,3.0,20.0,0.0
474898,80.0,,60.0,0.0
476010,49.0,3.0,20.0,0.0
475733,82.0,3.0,23.0,0.0
473982,89.0,3.0,43.0,0.0
474024,52.0,3.0,20.0,0.0
474601,62.0,3.0,20.0,0.0
473834,76.0,3.0,20.0,0.0
474936,57.0,3.0,20.0,
477251,86.0,3.0,46.0,0.0
474814,65.0,3.0,20.0,0.0
476292,70.0,3.0,58.0,0.0
476984,91.0,3.0,50.0,0.0
473401,58.0,3.0,20.0,0.0
476919,64.0,3.0,28.0,0.0
475637,81.0,3.0,,0.0
474210,49.0,3.0,20.0,0.0
474424,63.0,3.0,20.0,0.0
474071,61.0,3.0,20.0,0.0
475012,78.0,3.0,27.0,0.0
475008,65.0,3.0,20.0,
475999,101.0,3.0,46.0,0.0
476582,75.0,3.0,40.0,0.0
477649,71.0,3.0,20.0,0.0
475832,91.0,3.0,55.0,0.0
477011,88.0,3.0,52.0,0.0
477457,61.0,3.0,21.0,0.0
474737,63.0,3.0,20.0,0.0
477463,80.0,3.0,53.0,0.0
474751,96.0,3.0,49.0,0.0
474547,51.0,3.0,20.0,0.0
474760,61.0,3.0,20.0,0.0
476216,98.0,3.0,63.0,0.0
475150,55.0,3.0,20.0,0.0
474827,86.0,3.0,,0.0
475757,76.0,3.0,37.0,0.0
477350,69.0,3.0,31.0,0.0
476011,56.0,3.0,20.0,0.0
475726,57.0,,20.0,0.0
476173,78.0,3.0,39.0,0.0
474638,69.0,3.0,42.0,0.0
473701,71.0,3.0,47.0,0.0
477420,85.0,3.0,59.0,0.0
476487,60.0,3.0,31.0,0.0
475033,56.0,3.0,20.0,0.0
474795,79.0,3.0,20.0,0.0
475781,93.0,3.0,34.0,0.0
475023,70.0,3.0,24.0,0.0
474531,63.0,3.0,20.0,0.0
476500,68.0,3.0,23.0,0.0
476946,45.0,3.0,,0.0
476198,80.0,3.0,37.0,
475268,49.0,3.0,20.0,0.0
474709,91.0,3.0,45.0,0.0
475177,63.0,3.0,20.0,0.0
474138,52.0,3.0,20.0,0.0
473821,71.0,3.0,51.0,0.0
473492,47.0,3.0,20.0,0.0
474140,50.0,3.0,20.0,0.0
473675,70.0,3.0,71.0,0.0
476427,69.0,3.0,20.0,0.0
474066,48.0,3.0,20.0,0.0
477030,88.0,3.0,43.0,0.0
477510,86.0,3.0,,0.0
477592,63.0,3.0,20.0,0.0
477200,95.0,3.0,49.0,0.0
475606,49.0,3.0,20.0,0.0
473758,56.0,3.0,20.0,0.0
475872,57.0,3.0,20.0,0.0
474356,53.0,3.0,20.0,0.0
474242,65.0,3.0,20.0,0.0
475930,88.0,3.0,49.0,0.0
477408,63.0,3.0,20.0,0.0
476783,53.0,3.0,20.0,0.0
475833,89.0,3.0,59.0,0.0
473655,71.0,3.0,29.0,0.0
477071,56.0,3.0,20.0,0.0
476315,83.0,3.0,60.0,0.0
474016,70.0,3.0,26.0,0.0
474529,64.0,3.0,20.0,0.0
475299,70.0,3.0,23.0,0.0
476786,74.0,3.0,21.0,0.0
475484,56.0,3.0,20.0,0.0
476704,58.0,3.0,20.0,0.0
474313,71.0,3.0,20.0,0.0
475361,57.0,3.0,20.0,0.0
475501,64.0,3.0,46.0,0.0
477208,64.0,3.0,27.0,0.0
476259,76.0,3.0,20.0,0.0
473656,52.0,3.0,21.0,0.0
477180,78.0,3.0,37.0,0.0
474848,80.0,3.0,60.0,0.0
474268,86.0,3.0,28.0,0.0
476521,77.0,3.0,20.0,0.0
476141,76.0,3.0,33.0,
474976,69.0,3.0,21.0,0.0
476641,70.0,3.0,20.0,0.0
474173,90.0,3.0,37.0,0.0
475826,64.0,3.0,20.0,0.0
474706,84.0,3.0,62.0,0.0
477040,69.0,3.0,20.0,0.0
477096,57.0,3.0,20.0,0.0
474352,59.0,3.0,26.0,
473370,55.0,3.0,20.0,0.0
474989,97.0,3.0,31.0,0.0
475019,92.0,3.0,57.0,0.0
473845,78.0,3.0,44.0,0.0
476435,84.0,3.0,54.0,0.0
476146,88.0,3.0,55.0,0.0
474039,69.0,3.0,27.0,0.0
476148,81.0,3.0,55.0,0.0
474960,61.0,3.0,20.0,0.0
476404,74.0,3.0,23.0,0.0
475902,90.0,3.0,41.0,0.0
474361,65.0,3.0,20.0,0.0
477238,49.0,3.0,20.0,0.0
474679,94.0,3.0,59.0,0.0
475029,50.0,3.0,20.0,0.0
